complemento.valor ; dets.nItem ; dets.prod.indTot ; dets.prod.qCom ; dets.prod.uCom ; dets.prod.vProd ; dets.prod.vUnCom ; dets.prod.xProd ; emit.cnpj ; emit.enderEmit.fone ; emit.enderEmit.uf ; emit.enderEmit.xBairro ; emit.enderEmit.xLgr ; emit.enderEmit.xMun ; emit.xFant ; ide.dhEmi.$date ; ide.natOp ; infAdic.infCpl ; total.icmsTot.vDesc ; total.icmsTot.vFrete ; total.icmsTot.vOutro ; total.icmsTot.vProd ; total.icmsTot.vSeg ; total.icmsTot.vTotTrib ; total.icmsTot.vbc ; total.icmsTot.vbcst ; total.icmsTot.vcofins ; total.icmsTot.vicms ; total.icmsTot.vicmsDeson ; total.icmsTot.vii ; total.icmsTot.vipi ; total.icmsTot.vnf ; total.icmsTot.vpis ; total.icmsTot.vst ; versaoDocumento
71.88 ; 1 ; 1 ; 1.048 ; KG ; 71.89 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:11:49 ; VENDA ; Mesa 76 ; 0.0 ; 0.0 ; 0.0 ; 71.89 ; 0.0 ; 3.02 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 71.89 ; 0.0 ; 0.0 ; 1.0
193.59 ; 1 ; 1 ; 2.232 ; KG ; 153.11 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:13:56 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 193.61 ; 0.0 ; 14.8 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 166.61 ; 0.0 ; 0.0 ; 1.0
193.59 ; 2 ; 1 ; 9.0 ; UN ; 40.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:13:56 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 193.61 ; 0.0 ; 14.8 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 166.61 ; 0.0 ; 0.0 ; 1.0
54.38 ; 1 ; 1 ; 0.596 ; KG ; 40.88 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:44 ; VENDA ; Mesa 94 ; 0.0 ; 0.0 ; 0.0 ; 54.38 ; 0.0 ; 4.58 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 45.38 ; 0.0 ; 0.0 ; 1.0
54.38 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:44 ; VENDA ; Mesa 94 ; 0.0 ; 0.0 ; 0.0 ; 54.38 ; 0.0 ; 4.58 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 45.38 ; 0.0 ; 0.0 ; 1.0
60.01 ; 1 ; 1 ; 0.678 ; KG ; 46.51 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:54 ; VENDA ; Mesa 95 ; 0.0 ; 0.0 ; 0.0 ; 60.01 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 51.01 ; 0.0 ; 0.0 ; 1.0
60.01 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:54 ; VENDA ; Mesa 95 ; 0.0 ; 0.0 ; 0.0 ; 60.01 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 51.01 ; 0.0 ; 0.0 ; 1.0
60.01 ; 1 ; 1 ; 0.678 ; KG ; 46.51 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:54 ; VENDA ; Mesa 95 ; 0.0 ; 0.0 ; 0.0 ; 60.01 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 51.01 ; 0.0 ; 0.0 ; 1.0
60.01 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:14:54 ; VENDA ; Mesa 95 ; 0.0 ; 0.0 ; 0.0 ; 60.01 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 51.01 ; 0.0 ; 0.0 ; 1.0
47.38 ; 1 ; 1 ; 0.494 ; KG ; 33.88 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:35:47 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 47.38 ; 0.0 ; 4.35 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 38.38 ; 0.0 ; 0.0 ; 1.0
47.38 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:35:47 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 47.38 ; 0.0 ; 4.35 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 38.38 ; 0.0 ; 0.0 ; 1.0
65.76 ; 1 ; 1 ; 0.762 ; KG ; 52.27 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:41:09 ; VENDA ; Mesa 83 ; 0.0 ; 0.0 ; 0.0 ; 65.77 ; 0.0 ; 4.98 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 56.77 ; 0.0 ; 0.0 ; 1.0
65.76 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:41:09 ; VENDA ; Mesa 83 ; 0.0 ; 0.0 ; 0.0 ; 65.77 ; 0.0 ; 4.98 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 56.77 ; 0.0 ; 0.0 ; 1.0
95.03 ; 1 ; 1 ; 1.0 ; UN ; 38.4 ; 38.4 ; SAKE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:21 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 95.03 ; 0.0 ; 3.99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 77.03 ; 0.0 ; 0.0 ; 1.0
95.03 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:21 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 95.03 ; 0.0 ; 3.99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 77.03 ; 0.0 ; 0.0 ; 1.0
95.03 ; 3 ; 1 ; 0.432 ; KG ; 29.63 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:21 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 95.03 ; 0.0 ; 3.99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 77.03 ; 0.0 ; 0.0 ; 1.0
95.03 ; 4 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:21 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 95.03 ; 0.0 ; 3.99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 77.03 ; 0.0 ; 0.0 ; 1.0
51.37 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:38 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 51.38 ; 0.0 ; 3.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.38 ; 0.0 ; 0.0 ; 1.0
51.37 ; 2 ; 1 ; 0.596 ; KG ; 40.88 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:38 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 51.38 ; 0.0 ; 3.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.38 ; 0.0 ; 0.0 ; 1.0
51.37 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:38 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 51.38 ; 0.0 ; 3.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.38 ; 0.0 ; 0.0 ; 1.0
51.37 ; 2 ; 1 ; 0.596 ; KG ; 40.88 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:42:38 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 51.38 ; 0.0 ; 3.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.38 ; 0.0 ; 0.0 ; 1.0
58.27 ; 1 ; 1 ; 0.456 ; KG ; 31.28 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:51:16 ; VENDA ; Mesa 87 ; 0.0 ; 0.0 ; 0.0 ; 58.28 ; 0.0 ; 7.97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 40.28 ; 0.0 ; 0.0 ; 1.0
58.27 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:51:16 ; VENDA ; Mesa 87 ; 0.0 ; 0.0 ; 0.0 ; 58.28 ; 0.0 ; 7.97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 40.28 ; 0.0 ; 0.0 ; 1.0
58.27 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:51:16 ; VENDA ; Mesa 87 ; 0.0 ; 0.0 ; 0.0 ; 58.28 ; 0.0 ; 7.97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 40.28 ; 0.0 ; 0.0 ; 1.0
198.32 ; 1 ; 1 ; 2.0 ; UN ; 24.0 ; 12.0 ; CAIPIRINHA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:42 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 198.34 ; 0.0 ; 25.71 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 189.34 ; 0.0 ; 0.0 ; 1.0
198.32 ; 2 ; 1 ; 1.0 ; UN ; 15.0 ; 15.0 ; CAIPIROSKA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:42 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 198.34 ; 0.0 ; 25.71 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 189.34 ; 0.0 ; 0.0 ; 1.0
198.32 ; 3 ; 1 ; 2.126 ; KG ; 145.84 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:42 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 198.34 ; 0.0 ; 25.71 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 189.34 ; 0.0 ; 0.0 ; 1.0
198.32 ; 4 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:42 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 198.34 ; 0.0 ; 25.71 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 189.34 ; 0.0 ; 0.0 ; 1.0
59.59 ; 1 ; 1 ; 0.672 ; KG ; 46.09 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:49 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 59.59 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 50.59 ; 0.0 ; 0.0 ; 1.0
59.59 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:49 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 59.59 ; 0.0 ; 4.76 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 50.59 ; 0.0 ; 0.0 ; 1.0
46.14 ; 1 ; 1 ; 0.476 ; KG ; 32.65 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:58 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 46.15 ; 0.0 ; 4.31 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.15 ; 0.0 ; 0.0 ; 1.0
46.14 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:54:58 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 46.15 ; 0.0 ; 4.31 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.15 ; 0.0 ; 0.0 ; 1.0
38.46 ; 1 ; 1 ; 0.364 ; KG ; 24.97 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:55:05 ; VENDA ; Mesa 53 ; 0.0 ; 0.0 ; 0.0 ; 38.47 ; 0.0 ; 1.62 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.47 ; 0.0 ; 0.0 ; 1.0
38.46 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:55:05 ; VENDA ; Mesa 53 ; 0.0 ; 0.0 ; 0.0 ; 38.47 ; 0.0 ; 1.62 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.47 ; 0.0 ; 0.0 ; 1.0
101.95 ; 1 ; 1 ; 1.29 ; KG ; 88.49 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:56:18 ; VENDA ; Mesa 57 ; 0.0 ; 0.0 ; 0.0 ; 101.99 ; 0.0 ; 4.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 92.99 ; 0.0 ; 0.0 ; 1.0
101.95 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:56:18 ; VENDA ; Mesa 57 ; 0.0 ; 0.0 ; 0.0 ; 101.99 ; 0.0 ; 4.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 92.99 ; 0.0 ; 0.0 ; 1.0
102.66 ; 1 ; 1 ; 1.3 ; KG ; 89.18 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:56:54 ; VENDA ; Mesa 43 ; 0.0 ; 0.0 ; 0.0 ; 102.68 ; 0.0 ; 6.41 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 93.68 ; 0.0 ; 0.0 ; 1.0
102.66 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:56:54 ; VENDA ; Mesa 43 ; 0.0 ; 0.0 ; 0.0 ; 102.68 ; 0.0 ; 6.41 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 93.68 ; 0.0 ; 0.0 ; 1.0
122.05 ; 1 ; 1 ; 1.386 ; KG ; 95.07 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:08 ; VENDA ; Mesa 69 ; 0.0 ; 0.0 ; 0.0 ; 122.07 ; 0.0 ; 9.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 104.07 ; 0.0 ; 0.0 ; 1.0
122.05 ; 2 ; 1 ; 6.0 ; UN ; 27.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:08 ; VENDA ; Mesa 69 ; 0.0 ; 0.0 ; 0.0 ; 122.07 ; 0.0 ; 9.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 104.07 ; 0.0 ; 0.0 ; 1.0
66.93 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:32 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 66.94 ; 0.0 ; 7.27 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 50.94 ; 0.0 ; 0.0 ; 1.0
66.93 ; 2 ; 1 ; 0.626 ; KG ; 42.94 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:32 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 66.94 ; 0.0 ; 7.27 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 50.94 ; 0.0 ; 0.0 ; 1.0
66.93 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:32 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 66.94 ; 0.0 ; 7.27 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 50.94 ; 0.0 ; 0.0 ; 1.0
45.2 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:55 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 45.21 ; 0.0 ; 3.66 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 38.21 ; 0.0 ; 0.0 ; 1.0
45.2 ; 2 ; 1 ; 0.506 ; KG ; 34.71 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:57:55 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 45.21 ; 0.0 ; 3.66 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 38.21 ; 0.0 ; 0.0 ; 1.0
39.43 ; 1 ; 1 ; 0.378 ; KG ; 25.93 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:58:05 ; VENDA ; Mesa 33 ; 0.0 ; 0.0 ; 0.0 ; 39.43 ; 0.0 ; 4.13 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 30.43 ; 0.0 ; 0.0 ; 1.0
39.43 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:58:05 ; VENDA ; Mesa 33 ; 0.0 ; 0.0 ; 0.0 ; 39.43 ; 0.0 ; 4.13 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 30.43 ; 0.0 ; 0.0 ; 1.0
71.66 ; 1 ; 1 ; 0.848 ; KG ; 58.17 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:58:13 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 71.67 ; 0.0 ; 5.19 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 62.67 ; 0.0 ; 0.0 ; 1.0
71.66 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 21:58:13 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 71.67 ; 0.0 ; 5.19 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 62.67 ; 0.0 ; 0.0 ; 1.0
109.22 ; 1 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 22:00:06 ; VENDA ; Mesa 8 ; 0.0 ; 0.0 ; 0.0 ; 109.23 ; 0.0 ; 4.59 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 100.23 ; 0.0 ; 0.0 ; 1.0
109.22 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; LIMONADA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-13 22:00:06 ; VENDA ; Mesa 8 ; 0.0 ; 0.0 ; 0.0 ; 109.23 ; 0.0 ; 4.59 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 100.23 ; 0.0 ; 0.0 ; 1.0
